review_id,rating,review,Clean_Text,label
ChZDSUhNMG9nS0VJQ0FnSURUNWJQUmR3EAE,2,"dateng jam 1 untuk check in. tapi dr receptionist blg check in baru bisa di jam 3. nunggu jam 3 pun belum bisa masuk , sampe akhirnya baru bisa masuk kamar 17.30.

bilangnya nnt jika kamar ready akan di whatsapp. namun kenyataannya tidak ada pemberitahuan di whatsapp, melainkan harus 3x disamperin dulu ke receptionist sampai akhirnya bisa dapet kartu kamar.

untuk sekelas bintang 5 servicenya kalah dengan artotel suites bianti jogja. namun kamar dan fasilitas luar biasa mewah.

namun hospitality bukan hanya dilihat berdasarkan benda mati bukan? namun antara individu manusia dengan manusia.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 1Lokasi: 5",dateng check receptionist nunggu masuk sampe bilang kamar ready whatsapp nyata pemberitahuan disamperin dapet kartu kelas bintang service kalah artotel suites bianti jogja fasilitas mewah hospitality lihat dasar benda mati individu manusia,negatif
ChZDSUhNMG9nS0VJQ0FnSUNkNUtxZ2VREAE,5,"semua ttg hotel ini sempurna. cuma 1 kurangnya, breakfastnya ga semua enak khususnya GUDEG. 😅 indonesian foodnya jg ga enak srry to say. tp siomay, lumpia, dll enak . kalo masalah makanan mmg jujur enakan marriot, GUDEG marriot bahkan rasanya persis dg gudeg legend yg saya beli di malioboro. tp sisanya SEMPURNA. pertahankan.❤️Kamar: 5Layanan: 5Lokasi: 5",hotel sempurna breakfastnya enak khusus gudeg indonesian foodnya srry siomay lumpia kalo makan jujur marriot persis legend beli malioboro sisa tahan,positif
ChZDSUhNMG9nS0VJQ0FnSUREbmZ6RlpBEAE,5,"Maaf late reposted, pengalaman saya menginap di hotel ini.
Untuk kamar & makanan sudah gak perlu diragukan lagi sih!! Variasi menunya banyak dan andalan jamunya sido muncul joss suegerrrrrr...kebetulan saya dan istri menginap pada pertengahan ramadhan ini.. Dan satu lagi yang special di Hotel tentrem menurut saya. Kejujuran Karyawan! HP saya Oppo reno terbaru ketinggalan dikamar.. Saya dan istri sudah pasrah karena itu HP bener bener belum saya apa apakan tanpa kartu dll.. Tapi kejujuran dari Housekepeernya patut di acungin jempoll!!! Sampe lupa saya menanyakan nama housekeeper yang incharge waktu itu.. Karena bertepatan dengan saya berbuka puasa dengan keluarga. Sekali lagi saya berterimakasih atas pengalaman terbaiknya dari Hotel Tentrem.. 6 ⭐⭐⭐⭐⭐⭐ untuk kejujurannyaJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah",maaf late reposted alam inap hotel kamar makan ragu variasi menu andal jamu sido muncul sueger istri ramadhan special tentrem jujur karyawan oppo reno tinggal pasrah bener kartu housekepeernya patut acungin jempoll sampe lupa housekeeper incharge buka puasa keluarga berterimakasih mewah,positif
ChZDSUhNMG9nS0VJQ0FnSUN2MEtfWVhnEAE,1,"Buruk..
Saya menelepon untuk tentrem semarang bukannya dijelaskan bukan yg semarang, saya jadi salah reservasi .. saya rugi 2x.. saya kehilangan uang reservasi semalamndi yogya dan harga lbh tinggi disemarang krn sudah naik ratenya.. mengecewakan..
Kesalahan saya tdk membaca dengan teliti yg saya bayarkan untuk yogyakarta..
Seharusnya dr awal menelepon dijelaskan jika ini adalah Tentrem Yogyakarta...Jenis perjalananLiburanGrup perjalananKeluargaLayanan: 1",buruk telepon tentrem semarang salah reservasi rugi hilang uang semalamndi yogya harga disemarang ratenya kecewa baca teliti bayar yogyakarta,negatif
ChZDSUhNMG9nS0VJQ0FnSURSc3I2VkNREAE,5,"Kamar bersih dan luas dengan free mini bar, pelayanan selalu bagus, ramah dan semua staff sangat membantu. Proses check in dan check out juga cepat dan mudah tanpa butuh deposit lagi jika pembayaran sudah full di awal. Menu sarapan beragam dan komplit dari international food sampai jajanan tradisional disajikan lengkap dengan counter2 tersendiri. Menu restaurant dan room service dengan rasa di atas rata2 dan porsi yang besar. Kami sempat makan malam di barnya dan semua menunya enak, untuk minuman tradisional wedang jahe mereka adalah yang terbaik. Pagi hari suasana sangat tenang, masih ada suara burung dan ayam berkokok. Memang lokasi sedikit jauh dari pusat kuliner kalau mau gofood atau grabfood tapi overall hotel ini masih yang terbaik sesuai kelasnya.Jenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang, Harga terbaik",kamar bersih luas free mini layan bagus ramah staff bantu proses check cepat mudah butuh deposit bayar full menu sarapan ragam lengkap international food jajan tradisional saji counter restaurant room service porsi makan malam enak minum wedang jahe pagi suasana tenang suara burung ayam kokok lokasi pusat kuliner gofood grabfood overall hotel sesuai kelas mewah harga,positif
ChdDSUhNMG9nS0VJQ0FnSURubnM3UzdnRRAB,1,"Sudah 2x nginep disini, dan kali ini nginep 4h 3m bersama keluarga dan anak2, malah gak dapet tentrem nya.. service gak sesuai untuk hotel bintang 5, ada acara di eboni yg bikin lobby kayak tempat dugem dan bau rokok. Gak worth it, jadi next time ke jogja, saya gak akan nginep disini lagi.Jenis perjalananLiburanKamar: 3Layanan: 1Lokasi: 3",nginep kali keluarga dapet tentrem service sesuai hotel bintang acara eboni bikin lobby kayak dugem rokok worth next time jogja,negatif
ChdDSUhNMG9nS0VJQ0FnSUN2d05DazZRRRAB,1,"Everting is fabulous, kecuali 1 hal, ada rambut dimakanannya 😭😭 ko ya bisa hotel bintang 5 tapi makanannya ga terjaga hygiene nyaJenis perjalananLiburanGrup perjalananKeluarga",everting fabulous kecuali rambut makan hotel bintang jaga hygiene,negatif
ChdDSUhNMG9nS0VJQ0FnSURkeEtQUS1BRRAB,5,"Pengalaman menginap yang mengesankan di hotel tentrem. Kami sampai di hotel tentrem sebelum jam 12, kami kira harus menunggu check in pukul 15. Trnyta kamar ada yg sudah ready dan kami dipersilahkan check in. Alhamdulillah memang anak2 sudah capai pingin rebahan. Fasilitas dan pelayanan bintang 5Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarKamar luas, fasilitas lengkap,include produk2 sidomunculSorotan hotelMewah, Pemandangan yang indah, Romantis, Cocok untuk anak-anak",alam inap kesan hotel tentrem tunggu check trnyta kamar ready silah alhamdulillah capai pingin rebah fasilitas layan bintang luas lengkap include produk sidomuncul mewah pandang indah romantis cocok,positif
ChdDSUhNMG9nS0VJQ0FnSUM3NWFXdzNRRRAB,5,"Keren sih pelayanannya. Isi notes saat pesan kamar dengan ekspektasi minimal, ternyata dapetnya maksimal. Terima kasih.
Sarapan paginya sangat beragam dgn rasa yg nikmat.Kamar: 5Layanan: 5Lokasi: 5",keren layan notes pesan kamar ekspektasi minimal nyata dapetnya maksimal terimakasih sarapan pagi ragam nikmat,positif
Ci9DQUlRQUNvZENodHljRjlvT2tobFlYbDJNalJwUlZwZlRrMVRWMjFwWVV0ZllsRRAB,5,"nice palace for stay, bersih dan nyaman...Jenis perjalananBisnisGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",nice palace stay bersih nyaman mewah romantis tenang cocok harga teknologi,positif
ChZDSUhNMG9nS0VJQ0FnSUNEc0lxNU9nEAE,5,"Lokasi yg sangat strategis terletak di utara tugu jogja. Datang kesini utk melakukan bukber dengan teman2 kerja. Suasana yg keren bgt dan mewah. Utk pelayanan jg ramah dan menyenangkan. Lalu penyajian makanan utk bukber nya jg lengkap bgt sampai bingung mau ambil apa dulu😁 utk segi makanan dan minuman nya smua enak g ada yg kurang. yg paling aku suka nasi briyani dan gelato tolak angin nya. Wajib coba krn beneran enak.Grup perjalananTemanLayanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak",lokasi strategis letak utara tugu jogja kesini laku bukber teman kerja suasana keren banget mewah layan ramah senang saji makan lengkap bingung ambil segi enak suka nasi briyani gelato tolak angin wajib coba beneran pandang indah romantis tenang cocok,positif
ChZDSUhNMG9nS0VJQ0FnSUQtMTd1V1N3EAE,5,"Jadwal check in jam 15.00, berhubung kami udah sampai jam 13.30, kami minta early check in. Anak juga baru tidur, minta tolong dipercepat persiapan kamarnya.

Menunggu di lobby, dapat voucher gelato/welcome drink 4. Gelato coklat nya enak, ada choco chip.

Sudah ditunggu sampai jam 14.30 belum siap juga. Anak sudah bangun, kami ajak main ke playground di LG floor.

Sudah jam 15.00, kami balik ke lobby, kamar masih belum ready. Sekitar 20 menit baru ready.

Bener omongannya papa yang dulu pernah nginep disini waktu nikahannya saudara. Check in nya lama bgt. Harga mahal tapi kurang puas menikmati kamarnya karena waktu staying nya berkurang.

Kamar bagus dan bersih, terawat banget. Tv juga baru, merk sams^ng. Bisa mirroring dan youtube, sound nya mantap. Tapi channel hbo tidak bisa ditonton.

Aku suka bathroom yang tempat shower dan kloset nya dipisah. Kloset hanya bidet, ga ada hand shower. Jadi kalau bawa anak yang masih kecil, bisa ke restroom lobby. Disitu ada hand showernya. Restroom LG floor dekat lift bersih banget ada sofanya juga. Baru kali ini liat ada toilet yang difasilitasi sofa. Amazed wkwk.

Untuk amenities baunya jamu, ga terlalu suka. Pool nya bagus banget, dinginnya biasa, karena ga kena angin.

Buat breakfast, aku sebenernya ngincer dimsum, eh pas hari minggu ga ada. Buat fillet ikan masih ada durinya. Trus di resto ada lalat 1. Seperti biasa makan choco crunch, tapi ini bukan yang sereal choco crunch merk nest^e, lebih kayak bentuknya mirip tapi rasanya kayak coklat batang.

Minumnya pesen cappucino sama teh, tidak diberikan sendok kecil untuk mengaduk tambahan gula. Trus makan omelette. Nasi goreng nya b aja.

Mau makan waffle eh nunggu 15 menit. Ga jadi deh, ganti haluan pancake dikasih topping es krim vanila dan strawberry. Pengen pakai saus coklat, tapi ga ada.

Overall, aku suka banget hotelnya. Bersih sekali, cuma agak susah cari tempat sampah. Jarang liat baik di lobby maupun di lorong kamar. Biasanya ada di deket lift, tapi ya ga ada. Pool nya the best. Hotel paling bagus yang pernah aku inap in sih ini.",jadwal check hubung udah early tidur tolong cepat kamar tunggu lobby voucher gelato minum coklat enak choco chip bangun ajak main playground floor ready menit bener omong papa nginep nikah saudara banget harga mahal puas nikmat staying bagus bersih awat merk sams mirroring youtube sound mantap channel tonton suka bathroom shower kloset pisah bidet hand bawa restroom situ showernya lift sofa kali liat toilet fasilitas amazed wkwk amenities jamu dingin kena angin breakfast sebenernya ngincer dimsum minggu fillet ikan duri trus resto lalat makan crunch real nest kayak bentuk batang cappucino sendok aduk gula omelette nasi goreng waffle nunggu ganti haluan pancake kasih topping krim vanila strawberry pakai saus overall hotel susah cari sampah jarang lorong deket inap,positif
ChZDSUhNMG9nS0VJQ0FnSUQ3LS1uSExnEAE,5,"Hotel terbaik di jogja,di sambut dengan sangat ramah dari security sampai front office,kamar yang sangat bersih,wellcome drink aneka minuman jamu,menu breakfast nya juara dan sangat lengkap.pingin menginap lagi di sini kalau ke jogja.Jenis perjalananLiburanKamar: 5Layanan: 5Lokasi: 5",hotel jogja sambut ramah security front office kamar bersih wellcome minum aneka jamu menu breakfast juara lengkap pingin inap,positif
ChZDSUhNMG9nS0VJQ0FnSUN0cHJMMVJnEAE,5,"Hotelnya keren pakai banget senang nginap disini. katyawan yg ramah, Kamar luas, elegan dan bersih. Fasilitas lengkap,  fasilitasnya terawat. Menu Breakfast banyak variasi dan pas dilidah. recomended bangetJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 4Sorotan hotelCocok untuk anak-anak",hotel keren pakai banget senang nginap katyawan ramah kamar luas elegan bersih fasilitas lengkap awat menu breakfast variasi lidah recomended cocok,positif
ChdDSUhNMG9nS0VJQ0FnSURKNXZIUGxnRRAB,4,"Desain     : mewah, karena material yang d pake ya mewah semua. Sehingga kesab mewah muncul

Lobby :  lux banget. Pemilian material onyx di meja receptionist keren
Pemilihan material, mutu dan motif karpet yang cukup pass sehingga menimbulkan kesan mewah dan elegan.
Dinding di area lobby sebagian besar di balut dengan material batu alam travertine clasico. Yang standart tapi karena pass dalam peletakan dan pemasangan maka bener-bener mewah banget. Perawatan Utility hotel juga bener2 terjaga.
Untuk koridor kamar cukup bagus dengan ambience yang comfy banget dan juga d pasang karpet yang sama seperti d lobby jadi berasa nyaman dan mahal.
Untuk kamar desain biasa saja tp terjaga kebersihannya. Material mebel sebagian dari kayu dengan finishing mellamin.
Btw di sini untuk pembersihan selalu d jaga dan d cek dengan sinar UV itu yang buat kesan sangat bersih
Tp di kamar ada minusnya yaitu untuk karpet di area tempat tidurnya kurang gede untuk coverege areanya. Jadi kalo turun dari ranjang d area kanan dan kiri kaki lagsg menginjak ke lantai dan lantainya cukup dingin. Ranjang gede bisa d isi 2 orang dewasa dan 1 anak dengan berat di 30kg dengan tinggi d 1.2 m.
Kamar mandi cukup ok.
Tv juga pass dengan ukuran kamar kira2 di ukuran 40 m2 yah.
Untuk anak2 ada playground juga yang cukup lengkap. Untuk pool juga lumayan gede loh.
Breakfast ada menu-menu makanan legend d i jogja loh. Salah satunya Ada soto kadipuro trus ada nasi gudeg ibukota. Untuk roti2nya juga beragam croiscant coklat enak banget. Ice cream tolak angin enak bangettttt
Kerenya setiap jam 10.00 siang akan d putar lagu kebangsaan indonesia raya dan kita harus berdiri.. Keren banget ini..
Overall cukup ok dan pingin balik lagi deh..Jenis perjalananLiburanGrup perjalananKeluargaKamar: 4Layanan: 4Lokasi: 4Sorotan hotelMewah, Cocok untuk anak-anak",desain mewah material pake kesab muncul lobby banget pemilian onyx meja receptionist keren pilih mutu motif karpet pass timbul kesan elegan dinding area balut batu alam travertine clasico standart leta pasang bener awat utility hotel jaga koridor kamar bagus ambience comfy nyaman mahal bersih mebel kayu finishing mellamin sinar minus tidur gede coverege kalo turun ranjang kanan kiri kaki lagsg injak lantai dingin orang dewasa berat mandi ukur playground lengkap lumayan breakfast menu makan legend jogja salah soto kadipuro trus nasi gudeg ibukota roti ragam croiscant coklat enak cream tolak angin kere siang putar lagu bangsa indonesia raya overall pingin cocok,positif
Ci9DQUlRQUNvZENodHljRjlvT2t0RWRrTkNlSGRMUm0xaVJqWjZhalZXU1hWVmFuYxAB,5,"Salah satu hotel dengan vibe paling grandeur di Jogja.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",salah hotel vibe grandeur jogja mewah pandang indah romantis tenang cocok harga teknologi,positif
ChdDSUhNMG9nS0VJQ0FnSUREX0w3LTN3RRAB,5,"Pengalaman perdana menginap di hotel tentrem Yogya setelah sebelumnya pernah menginap di tentrem Semarang dan ya ga pernah ga puas dengan pelayanan staff hotel , Terimakasih untuk Mbak Ulfi ( Mudah2an ga salah sebut ) yang bantu saya check in , saya merasa disambut dengan hospitality yg luar biasa mengingat perjalanan panjang dari Jakarta. Great food , Great staff also Great ambience . Thanks All.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelCocok untuk anak-anak, Harga terbaik",alam perdana inap hotel tentrem yogya semarang puas layan staff terimakasih ulfi mudah salah bantu check sambut hospitality jalan jakarta great food also ambience thanks cocok harga,positif
ChZDSUhNMG9nS0VJQ0FnSUNqN3JYVUxREAE,5,"Terbaikkk 👍🏻
Ketika hanya 2-3 jam perjalanan kami sdh sampai rmh, tapi si bapak masuk angin dan klenger dijalan maka kami putuskan untuk bermalam.
Dan kami dapatkan kamar di hotel tentrem ini.
Awal masuk sudah langsung disambut dengan wellcome drink-nya jamu doonk…..
Dan suka bgt dg aroma yg “njawani” dimana mana. Petugas / staff pun semua memberi salam yg “njawani” juga…..sugeng enjang, sugeng ndalu 😍
Benar2 tempat yg tepak dimana jamu tolak angin ada dimana2, bahkan disediakan juga di kamar dan free semua.
Sarapan pagi dengan berbagai menu, dan banyak menu jawa disini….gudeg, mie jawa, soto dan segala ubo rampe nya.
Terimakasih, bapak jadi sehat dan bugar dg jamu2 tradisional serta istirahat yg cukup di tempat yg nyamanJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang",jalan masuk angin klenger putus malam kamar hotel tentrem langsung sambut wellcome minum jamu doonk suka banget aroma njawani tugas staff salam sugeng enjang ndalu tepak tolak sedia free sarapan pagi menu jawa gudeg soto rampe terimakasih sehat bugar tradisional istirahat nyaman mewah tenang,positif
ChZDSUhNMG9nS0VJQ0FnTUNRdkxXSUlnEAE,5,"Sangat nyaman, akan stay disini lagi, pelayannya sangat baik dan ramah, dibersihkan sama uta dan dian thanks mas!Jenis perjalananLiburanGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah",nyaman stay layan ramah bersih dian thanks mewah,positif
ChdDSUhNMG9nS0VJQ0FnSUNIZ2NyZ3dRRRAB,5,"Kamar nyaman, fasilitas lengkap, pelayanan sangat baik, yang utama adalah menu sarapan yang sangat beragam dan enak-enak. Jangan lupa cari roti kukus dan ice cream tolak angin.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Cocok untuk anak-anak, Harga terbaik",kamar nyaman fasilitas lengkap layan utama menu sarapan ragam enak lupa cari roti kukus cream tolak angin mewah pandang indah cocok harga,positif
ChZDSUhNMG9nS0VJQ0FnSUNncktfakJ3EAE,5,One of the nicest hotel in Jogja. Kamar cukup besar dan nyaman. Breakfast is spot on delicious! Sedikit tips kalau mau menginap di tentrem request yang merapi view jadi tiap pagi bisa lihat sunrise dan gunung merapi.Kamar: 5Layanan: 4Lokasi: 4,nicest hotel jogja kamar nyaman breakfast spot delicious tips inap tentrem request rapi view pagi lihat sunrise gunung,positif
ChdDSUhNMG9nS0VJQ0FnSUNGbVlta213RRAB,5,"Hotel terbaik se-jogja sih ini, kalau mau milih hotel yang ga terlalu bising tapi masih bisa cafe hopping jalan kaki ya di sini.. Asik banget kolamnya persegi panjang jadi enak renangnya lurus2 gitu, ga takut kejedot klo dibandingin sama kolam bulet yg berkelok2 gitu. Pemandangan juga manis, simetris, keren lah.. Dateng2 disambut gelato yg rasanya unik2 dari tolak angin smp STMJ, sy pilih kopi ginseng. Welcome drink ny juga jamu2an, sy pilih alang sari yg paling aman dari namanya, ga aneh2 hehe..soalnya ga biasa minum jejamuan. Breakfast juga mantap smp sakit perut kekenyangan.. Sushi corner ny agak menyedihkan ya tapi, yg lain baru ok. Rencana mau ke gaharu spa tp krn abis renang langsung makan, takut keburu abis jam breakfast ny, stlh kekenyangan udah mls dipijet2.. Maybe next time..Jenis perjalananBisnisGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5KamarBednya enak, bukan yang empuk banget tapi yang menopang tulang belakang, cocok bwt yg suka sakit pinggang, bantalnya juga terbanyak dari smua hotel yg sy pernah inepin, sprei dibordir cantik logo tentrem. Tapi hair dryer ny tp kuno ya, mesti dipencet terus baru nyala, pegel dah.. Disediain setrikaan sm mejanya sekalian, ada bathrobe, handuk besar dan kecil, sendalnya jg bagus dibordir.. Lampu banyak, jd terang, bersih, spacious..Sorotan hotelMewah",hotel jogja milih bising cafe hopping jalan kaki asik banget kolam persegi enak renang lurus gitu takut jedot dibandingin bulet kelok pandang manis simetris keren dateng sambut gelato unik tolak angin stmj pilih kopi ginseng minum jamu alang sari aman aneh jejamuan breakfast mantap sakit perut kenyang sushi corner sedih rencana gaharu langsung makan keburu stlh udah dipijet maybe next time kamar bednya empuk topang tulang cocok suka pinggang bantal inepin sprei bordir cantik logo tentrem hair dryer kuno mesti pencet nyala setrika meja bathrobe handuk sendal bagus lampu terang bersih spacious mewah,positif
ChZDSUhNMG9nS0VJQ0FnSURma0xDcU9REAE,5,"Mantab,.. hotel terbaik,..pelayanan sangat oke,..Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",bagus hotel layan mewah pandang indah tenang cocok harga teknologi,positif
ChdDSUhNMG9nS0VJQ0FnSURwMDZucTJnRRAB,5,"Saya tidak menginap di hotel ini tapi hanya Ikut acara simposium dan seminar di hotel ini. Lokasi nya dekat dengan pusat kota, dekat ke stasiun tugu dan ke Malioboro. Bangunannya sangat mewah dan megah walaupun sudah tampak berumur. Balroom tempat saya mengikuti simposium sangat luas sampai2 bisa menampung lebih dari 700 orang, toilet dan mushola bersih, menu makan siang dan coffee break juga enak dan bervariasi. Overall mantap, tapi buat saya mungkin belum sanggup untuk menyewa dan tidur di kamar hotel ini, semoga suatu saat bisa meraskan kenyamanan kamar hotel ini bersama anak dan istri tercinta, aamiinJenis perjalananBisnisGrup perjalananTemanLayanan: 5Lokasi: 5Sorotan hotelMewah",inap hotel acara simposium seminar lokasi pusat kota stasiun tugu malioboro bangun mewah megah umur balroom luas tampung orang toilet mushola bersih menu makan siang coffee break enak variasi overall mantap sanggup sewa tidur kamar moga nyaman istri cinta aamiin,positif
ChZDSUhNMG9nS0VJQ0FnSURIaVBlRGFnEAE,5,"Hotel terbaik di jogja untuk saat ini yang pernah kita singgahi, pelayanan ramah dan baik, tempatnya strategis dan bersih. Kamarnya bagus banget yang paling penting menu breakfastnya terbaikJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5KamarKamarnya mewah dan luasAktivitas di sekitarLingkunganya nyaman dan tenangKeamananKeamananya tingkat 5 sihMakanan & minumanMakanan dan minumanya juara banget apalagi kita yang dari jawa timur suka makanan pedasDetail pentingKeamananya oke bangetSorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Berteknologi tinggi",hotel jogja singgah layan ramah strategis bersih kamar bagus banget menu breakfastnya mewah luas lingkunganya nyaman tenang keamananya tingkat makan minumanya juara jawa timur suka pedas pandang indah romantis cocok teknologi,positif
ChZDSUhNMG9nS0VJQ0FnSUN6cnJIWFp3EAE,5,"Senyaman dan sesuka itu rasanya 3 hari gak bakal cukup stay di sini ,para staff ramah poll dan sangat membantu tanpa diminta dari turun di parkiran sampai ke kamar..
Pokoknya nginap bareng anak anak gak ada yg bikin buyar bakal kembali lagi nanti insyaallah jika ke jogja 🖤Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarBersih dan luas sekaliAktivitas di sekitarRamai sekalia ketika itu karna sedang banyak kegiatan dr berbagai acara/perusahaanKeamananBaik dijaga dan diawasi sekaliArea untuk berjalan kakiTidak terlalu jauh ya untuk sekitar hotel dan ball roomMakanan & minumanEnakDetail pentingDisini diberikan freebies oleh oleh dari jogja dan ada tempat jual barang oleh oleh juga jika sedang membutuhkanSorotan hotelMewah, Pemandangan yang indah, Tenang, Cocok untuk anak-anak, Berteknologi tinggi",nyaman suka stay staff ramah poll bantu turun parkir kamar pokok nginap bareng bikin buyar insyaallah jogja bersih luas ramai sekalia karna giat acara usaha jaga awas hotel ball room enak freebies jual barang butuh mewah pandang indah tenang cocok teknologi,positif
ChdDSUhNMG9nS0VJQ0FnSURKN0lQUThRRRAB,5,"The staff are very kind and make you feel like you're home. I remember first thing when entering the hotel after a long day of activities and being so tired the staff asked me, are you tired? I said yes I am tired. By the way they can speak and understand English so for all the international tourists there is no need to worry. Again back to the story. The staff proceeded to offer me a warm towel which woke me up for just the right amount of time to get to my room without falling asleep. Absolutely speechless. The room is very spacious and has a couch that can pretty much act as another bed. So in total it can fit 4 beds (Including the couch and the sofa). Even after all of the extras you will STILL have so much space to move around which in itself is mind blowing. Although I suggest booking it straight from their website as in sometimes they can have discounts and is generally just cheaper when you book it straight up from their website.

Staf sangat baik dan membuat Anda merasa seperti di rumah.  Saya ingat hal pertama ketika memasuki hotel setelah seharian beraktivitas dan sangat lelah, staf bertanya kepada saya, apakah Anda lelah?  Saya bilang ya saya lelah.  Ngomong-ngomong mereka bisa berbicara dan mengerti bahasa Inggris jadi untuk semua turis internasional tidak perlu khawatir.  Kembali lagi ke cerita.  Staf kemudian menawarkan saya handuk hangat yang membangunkan saya untuk waktu yang tepat untuk sampai ke kamar saya tanpa tertidur.  Benar-benar terdiam.  Kamarnya sangat luas dan memiliki sofa yang bisa berfungsi sebagai tempat tidur lain.  Jadi total bisa muat 4 tempat tidur (Termasuk sofa dan sofa).  Bahkan setelah semua ekstra Anda MASIH memiliki begitu banyak ruang untuk bergerak yang dengan sendirinya sangat mengejutkan.  Meskipun saya menyarankan pemesanan langsung dari situs web mereka karena kadang-kadang mereka dapat memiliki diskon dan umumnya lebih murah ketika Anda memesannya langsung dari situs web mereka.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarVery Spacious

Sangat LuasAktivitas di sekitarMany Restaurants Nearby

Banyak Restoran Dekat Dari SiniMakanan & minumanTasty Food

Makanan EnakSorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",staff very kind make feel like home remember first thing when entering hotel after long activities being tired asked said they speak understand english international tourists there need worry again back story proceeded offer warm towel which woke just right amount time room without falling asleep absolutely speechless spacious couch that pretty much another total beds including sofa even extras will still have space move around itself mind blowing although suggest booking straight from their website sometimes discounts generally cheaper book staf rumah pasuk aktivitas lelah bilang ngomong bicara erti bahasa inggris turis internasional khawatir cerita tawar handuk hangat bangun kamar tidur diam luas milik fungsi muat masuk ekstra ruang gerak kejut saran mesan langsung situs kadang diskon murah many restaurants nearby restoran tasty food makan enak mewah pandang indah romantis tenang cocok harga teknologi,positif
ChZDSUhNMG9nS0VJQ0FnSUNEejg3S2RnEAE,2,"Petugas keamanan parkir basement selatan minus attitude. Sy menemui teman lama yg kebetulan menginap utk kunjungan kerja pejabat negara  di Jogja, bertemu sekitar 40 menit utk sekedar memberikan hampers lebaran. Diarahkan ke parkir selatan yg jauh dr lobby. Akhirnya teman sy yg menemui di parkiran. Ini sy parkir paling ujung dekat akses keluar masuk. 3 satpam berkali kali memutari mobil kami. Ada pula yg menyuruh saya matikan mesin mobil sementara kami sdg ngobrol. Ini disuruh sauna apa gmn? Heloo...kalian pikir kami mau ngapain??? Kalau niat macem2 ngapain milih akses terdekat pintu keluar masuk. Bahkan ada yg nyamperin suruh matikan mesin mobil. Jadi kami disuruh sauna gitu??? Sudah sy turuti buka kaca mobil. Kami lanjut ngobrol stgh jam, dlm waktu itu berkali kali satpam memutari mobil saya. Sungguh attitude yg sangat buruk!andaikan waktu tdk terbatas& jarak lobby dg parkiran dekat tentu sy temui di lobby. Ini Krn mendekati waktu buka. Silakan cek cctv utk melihat kinerja petugas yg penuh drama.Jenis perjalananBisnis",tugas parkir basement selatan minus attitude temu teman inap kunjung kerja jabat negara jogja menit hampers lebaran arah lobby ujung akses masuk satpam kali putar mobil suruh mati mesin ngobrol sauna heloo pikir ngapain niat macem milih pintu nyamperin gitu buka kaca stgh sungguh buruk andai batas jarak sila cctv lihat penuh drama,negatif
Ci9DQUlRQUNvZENodHljRjlvT25wZmRUTXdaVVpJU1VVMGIzcFVlRVF3YlZnd1RVRRAB,5,Yap tempatnya sangat bagus dan nyaman gais 😁Kamar: 5Layanan: 5Lokasi: 5,bagus nyaman gais,positif
